No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,timestamp
204,2013,3,9,11,104,589,53,36,900,86,13.8,1000.5,-10.2,0,W,5.3,Wanshouxigong,3/9/2013 11:00:00
205,2013,3,9,12,69,902,10,11,300,86,12,1003.2,-13.9,0,WNW,6.2,Wanshouxigong,3/9/2013 12:00:00
206,2013,3,9,13,72,961,4,9,200,86,10.5,1005.8,-16.8,0,NW,3.7,Wanshouxigong,3/9/2013 13:00:00
207,2013,3,9,14,68,890,3,7,200,81,10.5,1006.7,-17.8,0,N,3.6,Wanshouxigong,3/9/2013 14:00:00
208,2013,3,9,15,40,432,3,11,300,81,10.5,1008.2,-17.8,0,NW,4.9,Wanshouxigong,3/9/2013 15:00:00
209,2013,3,9,16,20,161,3,11,300,81,11.1,1009.7,-18.3,0,NNW,4,Wanshouxigong,3/9/2013 16:00:00
210,2013,3,9,17,18,119,3,13,300,81,9.7,1011.7,-18.4,0,N,1.8,Wanshouxigong,3/9/2013 17:00:00
211,2013,3,9,18,17,85,3,11,300,81,8.1,1014.7,-18.7,0,N,3.7,Wanshouxigong,3/9/2013 18:00:00
212,2013,3,9,19,13,76,3,16,300,81,7,1016.7,-18.8,0,NNW,1.9,Wanshouxigong,3/9/2013 19:00:00
213,2013,3,9,20,15,52,5,18,400,81,6,1018.7,-18.8,0,N,2.2,Wanshouxigong,3/9/2013 20:00:00
214,2013,3,9,21,12,35,9,19,300,81,5.3,1019.6,-18.6,0,NNE,2.6,Wanshouxigong,3/9/2013 21:00:00
215,2013,3,9,22,16,21,6,18,400,81,4.6,1020.2,-18.4,0,N,1.8,Wanshouxigong,3/9/2013 22:00:00
216,2013,3,9,23,3,7,4,16,400,81,1.8,1020.4,-15.7,0,NE,0.5,Wanshouxigong,3/9/2013 23:00:00
217,2013,3,10,0,11,12,4,22,400,81,4.1,1020.1,-18.2,0,ENE,1.3,Wanshouxigong,3/10/2013 00:00:00
218,2013,3,10,1,3,6,6,26,500,81,2.6,1020.3,-18.8,0,NE,1.4,Wanshouxigong,3/10/2013 01:00:00
219,2013,3,10,2,3,9,9,40,600,81,-0.4,1020.3,-15.9,0,SSW,0.6,Wanshouxigong,3/10/2013 02:00:00
220,2013,3,10,3,3,7,12,38,700,81,-1.9,1020.7,-12.6,0,WSW,1.2,Wanshouxigong,3/10/2013 03:00:00
221,2013,3,10,4,16,22,11,60,1200,81,-1,1021.4,-13.6,0,WNW,1,Wanshouxigong,3/10/2013 04:00:00
222,2013,3,10,5,24,25,22,77,1200,81,-3.2,1021.6,-14.3,0,WNW,0.5,Wanshouxigong,3/10/2013 05:00:00
223,2013,3,10,6,32,36,26,78,1800,81,-2.6,1022.1,-13.8,0,WNW,1.5,Wanshouxigong,3/10/2013 06:00:00
224,2013,3,10,7,28,37,25,75,1800,81,3.2,1022.8,-15.5,0,SW,2,Wanshouxigong,3/10/2013 07:00:00
225,2013,3,10,8,18,28,33,68,1300,81,5.5,1023.1,-15.7,0,SW,4.3,Wanshouxigong,3/10/2013 08:00:00
226,2013,3,10,9,29,32,40,50,1000,81,6.7,1022.6,-16,0,SW,3.6,Wanshouxigong,3/10/2013 09:00:00
227,2013,3,10,10,30,54,28,37,1000,81,8.3,1021.7,-16.1,0,S,3.1,Wanshouxigong,3/10/2013 10:00:00
228,2013,3,10,11,32,42,24,26,800,81,9.6,1021.2,-15.1,0,SW,3.7,Wanshouxigong,3/10/2013 11:00:00
229,2013,3,10,12,30,43,26,24,600,81,10.2,1020.3,-15.4,0,SW,4.6,Wanshouxigong,3/10/2013 12:00:00
230,2013,3,10,13,22,34,22,21,500,81,10.7,1019.1,-14.9,0,SW,4.1,Wanshouxigong,3/10/2013 13:00:00
231,2013,3,10,14,22,27,16,18,400,79,11.2,1018.2,-14.5,0,SW,3,Wanshouxigong,3/10/2013 14:00:00
232,2013,3,10,15,37,64,18,19,500,85,11,1017.8,-14.7,0,SW,4,Wanshouxigong,3/10/2013 15:00:00
233,2013,3,10,16,39,53,22,23,500,85,10.5,1017.5,-13.6,0,SW,3.5,Wanshouxigong,3/10/2013 16:00:00
234,2013,3,10,17,46,67,25,29,500,85,9.2,1017.4,-13.3,0,SSW,1.4,Wanshouxigong,3/10/2013 17:00:00
235,2013,3,10,18,51,72,26,34,600,85,8.2,1017.7,-12.9,0,SW,1.3,Wanshouxigong,3/10/2013 18:00:00
236,2013,3,10,19,66,86,30,54,900,85,6.7,1018,-11.5,0,SSW,1.7,Wanshouxigong,3/10/2013 19:00:00
237,2013,3,10,20,69,100,31,66,1000,85,5.9,1018.3,-10.8,0,S,1.2,Wanshouxigong,3/10/2013 20:00:00
238,2013,3,10,21,66,87,27,60,900,85,4.8,1018.4,-10.5,0,SSW,0.9,Wanshouxigong,3/10/2013 21:00:00
239,2013,3,10,22,78,103,36,58,1100,85,4.4,1017.8,-10.1,0,SSE,0.9,Wanshouxigong,3/10/2013 22:00:00
240,2013,3,10,23,87,110,41,61,1200,85,3.3,1017.9,-10,0,S,1.3,Wanshouxigong,3/10/2013 23:00:00
241,2013,3,11,0,98,118,55,61,1200,85,2,1017.9,-9.6,0,S,1,Wanshouxigong,3/11/2013 00:00:00
242,2013,3,11,1,104,124,72,63,1200,85,1.1,1017.3,-9,0,W,0.8,Wanshouxigong,3/11/2013 01:00:00
243,2013,3,11,2,110,117,78,67,1300,85,0.4,1016.6,-8.8,0,SSE,0.8,Wanshouxigong,3/11/2013 02:00:00
244,2013,3,11,3,114,122,89,64,1300,85,-1.1,1016.3,-8.5,0,E,0.7,Wanshouxigong,3/11/2013 03:00:00
245,2013,3,11,4,111,113,70,67,1300,85,-1.9,1016.1,-8,0,SE,0.2,Wanshouxigong,3/11/2013 04:00:00
246,2013,3,11,5,112,115,86,63,1300,85,-2.5,1016.2,-7.8,0,WNW,1.1,Wanshouxigong,3/11/2013 05:00:00
247,2013,3,11,6,97,110,91,65,1399,85,-2.1,1016.2,-7.2,0,W,0.7,Wanshouxigong,3/11/2013 06:00:00
248,2013,3,11,7,89,93,59,73,1800,85,-0.2,1016.4,-7,0,WSW,0.5,Wanshouxigong,3/11/2013 07:00:00
249,2013,3,11,8,98,104,60,77,1700,85,3.8,1016.4,-7.7,0,E,0.2,Wanshouxigong,3/11/2013 08:00:00
250,2013,3,11,9,103,103,78,71,1500,85,5.9,1015.9,-7.4,0,SSW,1.2,Wanshouxigong,3/11/2013 09:00:00
251,2013,3,11,10,92,118,111,70,1500,85,7.3,1015,-8.3,0,ENE,0.7,Wanshouxigong,3/11/2013 10:00:00
252,2013,3,11,11,105,124,110,70,1600,85,9.1,1013.9,-9,0,SSW,1.1,Wanshouxigong,3/11/2013 11:00:00
253,2013,3,11,12,136,148,122,78,1600,85,10.4,1012.5,-8.3,0,SE,1.9,Wanshouxigong,3/11/2013 12:00:00
254,2013,3,11,13,132,139,116,70,1399,85,11,1011.3,-7.8,0,SW,2.5,Wanshouxigong,3/11/2013 13:00:00
255,2013,3,11,14,118,124,98,56,1200,85,10.7,1010.1,-7.1,0,SW,2.8,Wanshouxigong,3/11/2013 14:00:00
256,2013,3,11,15,106,113,95,56,1100,80,11.1,1009.3,-6.8,0,SW,1.8,Wanshouxigong,3/11/2013 15:00:00
257,2013,3,11,16,123,154,118,67,1600,74,10.5,1008.5,-6.4,0,SW,2.7,Wanshouxigong,3/11/2013 16:00:00
258,2013,3,11,17,144,203,159,80,2299,74,9.6,1008.8,-5.9,0,WSW,2,Wanshouxigong,3/11/2013 17:00:00
259,2013,3,11,18,145,229,106,79,1800,51,9.5,1009,-6.4,0,SE,0.9,Wanshouxigong,3/11/2013 18:00:00
260,2013,3,11,19,156,164,113,98,2200,47,9.4,1009.2,-6.1,0,S,1,Wanshouxigong,3/11/2013 19:00:00
261,2013,3,11,20,188,237,177,111,2899,47,9.3,1009.5,-5.8,0,S,0.9,Wanshouxigong,3/11/2013 20:00:00
262,2013,3,11,21,191,250,153,110,2899,47,8.8,1009,-4.1,0,SSW,1.2,Wanshouxigong,3/11/2013 21:00:00
263,2013,3,11,22,131,251,77,91,1600,47,8.7,1008.5,-5.6,0,S,1.6,Wanshouxigong,3/11/2013 22:00:00
264,2013,3,11,23,82,92,53,78,1300,47,7.2,1007.3,-5.5,0,ESE,0.1,Wanshouxigong,3/11/2013 23:00:00
265,2013,3,12,0,101,107,60,72,1399,47,5.5,1006.5,-5.2,0,SSE,0.9,Wanshouxigong,3/12/2013 00:00:00
266,2013,3,12,1,122,129,64,80,1700,47,7.3,1006.1,-5.4,0,S,1.3,Wanshouxigong,3/12/2013 01:00:00
267,2013,3,12,2,105,130,71,77,1800,47,7.1,1005,-5,0,SSE,1,Wanshouxigong,3/12/2013 02:00:00
268,2013,3,12,3,106,109,64,72,1600,47,6.8,1004.8,-4.3,0,ENE,1,Wanshouxigong,3/12/2013 03:00:00
269,2013,3,12,4,90,102,63,70,1399,47,4.7,1005.6,0.1,1.4,NE,1.3,Wanshouxigong,3/12/2013 04:00:00
270,2013,3,12,5,103,194,40,66,1399,47,3.7,1005.3,1.7,1.2,ENE,0.6,Wanshouxigong,3/12/2013 05:00:00
271,2013,3,12,6,98,118,18,78,2100,47,3.2,1005.9,2.2,1.5,WSW,0.8,Wanshouxigong,3/12/2013 06:00:00
272,2013,3,12,7,125,119,16,74,2000,47,2.8,1005.8,1.9,2,N,0,Wanshouxigong,3/12/2013 07:00:00
273,2013,3,12,8,120,84,13,72,1899,47,3.4,1005.7,2.5,0.2,NE,1.7,Wanshouxigong,3/12/2013 08:00:00
274,2013,3,12,9,120,88,13,73,2100,47,4,1005.9,2.5,0,E,0.9,Wanshouxigong,3/12/2013 09:00:00
275,2013,3,12,10,130,91,14,75,2100,47,4.4,1005.9,2.7,0.3,ESE,0.4,Wanshouxigong,3/12/2013 10:00:00
276,2013,3,12,11,137,91,17,74,1899,47,4.6,1005.7,2.9,0,SW,0.7,Wanshouxigong,3/12/2013 11:00:00
277,2013,3,12,12,136,97,19,70,1800,47,5.3,1005.8,3.3,0,WSW,0.5,Wanshouxigong,3/12/2013 12:00:00
278,2013,3,12,13,152,95,24,72,1899,47,5.5,1005.7,3,0,NE,2.4,Wanshouxigong,3/12/2013 13:00:00
279,2013,3,12,14,133,79,25,69,1700,44,6.2,1006.2,3.2,0,NE,2.8,Wanshouxigong,3/12/2013 14:00:00
280,2013,3,12,15,124,89,23,65,1700,32,6.4,1006.9,3.5,0,NNE,1.5,Wanshouxigong,3/12/2013 15:00:00
281,2013,3,12,16,136,97,24,67,1800,22,7.2,1007.2,3.8,0,W,1.6,Wanshouxigong,3/12/2013 16:00:00
282,2013,3,12,17,135,75,33,71,1800,22,6.9,1008.2,3.5,0,E,1.4,Wanshouxigong,3/12/2013 17:00:00
283,2013,3,12,18,137,106,33,77,1700,4,4.8,1010.2,2.8,0,SSW,0.4,Wanshouxigong,3/12/2013 18:00:00
284,2013,3,12,19,134,90,30,80,1700,4,4.3,1011.6,2.5,0,WNW,0.8,Wanshouxigong,3/12/2013 19:00:00
285,2013,3,12,20,126,95,25,77,1700,4,5.3,1013.5,3.1,0,N,0.5,Wanshouxigong,3/12/2013 20:00:00
286,2013,3,12,21,141,99,19,76,2100,4,4.4,1014.7,2.3,0,E,1,Wanshouxigong,3/12/2013 21:00:00
287,2013,3,12,22,147,102,17,76,2700,4,5.1,1015.8,-0.3,0,ENE,1,Wanshouxigong,3/12/2013 22:00:00
288,2013,3,12,23,111,28,20,67,1700,4,5,1016.6,-6,0,ENE,1.4,Wanshouxigong,3/12/2013 23:00:00
289,2013,3,13,0,27,27,32,30,700,26,4.8,1017.3,-8,0,NE,1.9,Wanshouxigong,3/13/2013 00:00:00
290,2013,3,13,1,10,10,18,19,500,48,4.2,1017.7,-9.6,0,N,4,Wanshouxigong,3/13/2013 01:00:00
291,2013,3,13,2,9,9,18,16,500,54,3.4,1018.1,-9.6,0,NE,2.8,Wanshouxigong,3/13/2013 02:00:00
292,2013,3,13,3,9,9,6,19,1370.395031,54,2.9,1018.7,-9.4,0,NNE,2.4,Wanshouxigong,3/13/2013 03:00:00
293,2013,3,13,4,12,12,4,19,400,54,2.3,1019.7,-9.9,0,NNE,2,Wanshouxigong,3/13/2013 04:00:00
294,2013,3,13,5,11,11,10,32,500,54,1.6,1020.3,-10.3,0,NE,1.3,Wanshouxigong,3/13/2013 05:00:00
295,2013,3,13,6,12,12,18,36,600,54,1.6,1021.3,-9.1,0,NE,0.9,Wanshouxigong,3/13/2013 06:00:00
296,2013,3,13,7,11,11,25,51,700,54,3.9,1022.7,-10.2,0,NE,1.5,Wanshouxigong,3/13/2013 07:00:00
297,2013,3,13,8,3,7,23,54,700,54,4.8,1023.8,-11.3,0,NW,2.5,Wanshouxigong,3/13/2013 08:00:00
298,2013,3,13,9,18,8,22,43,600,54,5.1,1024.4,-11.5,0,E,3.1,Wanshouxigong,3/13/2013 09:00:00
299,2013,3,13,10,16,16,13,26,500,54,6.1,1024.2,-12.5,0,ENE,2,Wanshouxigong,3/13/2013 10:00:00
300,2013,3,13,11,14,6,9,19,400,59,6.8,1023.5,-14.1,0,NE,3.1,Wanshouxigong,3/13/2013 11:00:00
301,2013,3,13,12,20,6,7,17,400,66,7.3,1022.8,-13.6,0,ENE,2.2,Wanshouxigong,3/13/2013 12:00:00
302,2013,3,13,13,20,6,7,16,400,70,7.9,1022.1,-13.7,0,SSE,1.7,Wanshouxigong,3/13/2013 13:00:00
303,2013,3,13,14,12,6,7,14,400,74,8.6,1021.5,-13.8,0,SSW,2.6,Wanshouxigong,3/13/2013 14:00:00
304,2013,3,13,15,15,6,7,15,400,75,9,1021,-13.4,0,WNW,1.1,Wanshouxigong,3/13/2013 15:00:00
305,2013,3,13,16,21,6,7,19,400,75,8.5,1021.2,-11.5,0,S,2.4,Wanshouxigong,3/13/2013 16:00:00
306,2013,3,13,17,26,28,9,34,600,75,6.8,1021.6,-10.9,0,SW,2.6,Wanshouxigong,3/13/2013 17:00:00
307,2013,3,13,18,34,36,13,44,700,75,5.7,1022.3,-9.7,0,S,2.1,Wanshouxigong,3/13/2013 18:00:00
308,2013,3,13,19,36,41,15,54,800,75,4.8,1022.9,-10.1,0,SSW,0.8,Wanshouxigong,3/13/2013 19:00:00
309,2013,3,13,20,31,32,14,56,900,75,4.3,1023.3,-9.8,0,SSW,1.2,Wanshouxigong,3/13/2013 20:00:00
310,2013,3,13,21,46,31,16,57,1100,75,3.9,1023.6,-8.5,0,SSW,1.5,Wanshouxigong,3/13/2013 21:00:00
311,2013,3,13,22,53,34,23,68,1200,75,3,1023.5,-7.2,0,SSE,1.5,Wanshouxigong,3/13/2013 22:00:00
312,2013,3,13,23,55,86,29,61,1200,75,2.8,1023.7,-4.4,0,SSW,1.8,Wanshouxigong,3/13/2013 23:00:00
313,2013,3,14,0,73,106,23,66,1500,75,1.5,1023.7,-4,0,SSW,1.9,Wanshouxigong,3/14/2013 00:00:00
314,2013,3,14,1,64,67,17,61,1700,75,0.9,1023.8,-4.3,0,SSW,1.1,Wanshouxigong,3/14/2013 01:00:00
315,2013,3,14,2,68,39,19,58,1800,75,0.8,1023.4,-5.2,0,S,1.4,Wanshouxigong,3/14/2013 02:00:00
316,2013,3,14,3,74,37,20,60,1500,75,0.8,1023,-5.7,0,SSE,0.8,Wanshouxigong,3/14/2013 03:00:00
317,2013,3,14,4,72,39,21,57,1300,75,1.2,1023,-5.5,0,ENE,1.3,Wanshouxigong,3/14/2013 04:00:00
318,2013,3,14,5,75,54,24,60,1600,75,1.3,1023.3,-5.6,0,E,1,Wanshouxigong,3/14/2013 05:00:00
319,2013,3,14,6,83,62,26,64,2000,75,1.1,1023.3,-4.4,0,NE,1.9,Wanshouxigong,3/14/2013 06:00:00
320,2013,3,14,7,76,53,27,62,1800,75,1.1,1023.8,-4.4,0,ENE,2.4,Wanshouxigong,3/14/2013 07:00:00
321,2013,3,14,8,60,64,29,59,1800,75,1.6,1023.9,-4.3,0,NNE,2.1,Wanshouxigong,3/14/2013 08:00:00
322,2013,3,14,9,63,66,34,60,1700,75,3,1023.5,-4.5,0,NNW,0.8,Wanshouxigong,3/14/2013 09:00:00
323,2013,3,14,10,68,88,44,63,1800,75,4.5,1022.4,-4.3,0,ENE,0.7,Wanshouxigong,3/14/2013 10:00:00
324,2013,3,14,11,77,92,51,68,1899,75,6,1021.5,-4.5,0,SW,2.1,Wanshouxigong,3/14/2013 11:00:00
325,2013,3,14,12,85,88,59,60,1500,75,7.7,1020.4,-5.1,0,SSW,2.7,Wanshouxigong,3/14/2013 12:00:00
326,2013,3,14,13,108,78,98,48,1100,75,8.7,1019.2,-5.9,0,SW,4.2,Wanshouxigong,3/14/2013 13:00:00
327,2013,3,14,14,102,81,113,43,1000,75,9.4,1018.3,-5.3,0,WSW,3.3,Wanshouxigong,3/14/2013 14:00:00
328,2013,3,14,15,75,84,111,45,1100,72,9.1,1017.7,-5.6,0,SW,2.6,Wanshouxigong,3/14/2013 15:00:00
329,2013,3,14,16,80,91,112,51,1200,59,8.5,1017.4,-4.7,0,S,2.5,Wanshouxigong,3/14/2013 16:00:00
330,2013,3,14,17,82,105,104,54,1399,50,7.6,1017.5,-3.6,0,SW,1.7,Wanshouxigong,3/14/2013 17:00:00
331,2013,3,14,18,90,108,86,61,1300,50,6.6,1017.6,-3.6,0,SSW,1.3,Wanshouxigong,3/14/2013 18:00:00
332,2013,3,14,19,95,100,79,75,1300,50,5.9,1017.7,-3.2,0,SSW,1.5,Wanshouxigong,3/14/2013 19:00:00
333,2013,3,14,20,95,106,78,94,1500,50,5.4,1017.6,-2.7,0,SE,1.3,Wanshouxigong,3/14/2013 20:00:00
334,2013,3,14,21,102,132,66,94,1700,50,5,1017.5,-2.1,0,S,1.3,Wanshouxigong,3/14/2013 21:00:00
335,2013,3,14,22,151,153,59,93,2200,50,4.1,1017.3,-2.3,0,W,0.5,Wanshouxigong,3/14/2013 22:00:00
336,2013,3,14,23,136,160,53,90,2299,50,1.3,1017.1,-1.9,0,W,0.6,Wanshouxigong,3/14/2013 23:00:00
337,2013,3,15,0,140,149,51,88,2100,50,0.4,1016.8,-1.5,0,WSW,1,Wanshouxigong,3/15/2013 00:00:00
338,2013,3,15,1,139,145,38,84,2100,50,0,1016.3,-1.6,0,WSW,0.5,Wanshouxigong,3/15/2013 01:00:00
339,2013,3,15,2,142,143,34,82,2399,50,0,1015.8,-1.8,0,NE,0.6,Wanshouxigong,3/15/2013 02:00:00
340,2013,3,15,3,144,146,54,91,2700,50,1.8,1015.3,-2.2,0,ESE,0.7,Wanshouxigong,3/15/2013 03:00:00
341,2013,3,15,4,151,169,65,97,2799,50,2.4,1015.3,-2.7,0,NE,1.7,Wanshouxigong,3/15/2013 04:00:00
342,2013,3,15,5,161,182,71,96,3200,50,2,1015.4,-2.9,0,ENE,0.8,Wanshouxigong,3/15/2013 05:00:00
343,2013,3,15,6,156,158,78,91,2600,50,-0.1,1015,-2.6,0,W,1,Wanshouxigong,3/15/2013 06:00:00
344,2013,3,15,7,140,149,63,86,2399,50,1.8,1015.5,-1.3,0,WSW,1,Wanshouxigong,3/15/2013 07:00:00
345,2013,3,15,8,135,143,78,80,2299,50,5.4,1015.5,-2,0,NNE,1.4,Wanshouxigong,3/15/2013 08:00:00
346,2013,3,15,9,134,159,96,83,2200,50,7,1014.9,-3,0,N,1.1,Wanshouxigong,3/15/2013 09:00:00
347,2013,3,15,10,135,159,97,84,2000,2,8.3,1014,-2.4,0,NE,0.9,Wanshouxigong,3/15/2013 10:00:00
348,2013,3,15,11,146,170,106,80,2000,6,9.5,1013.2,-2.5,0,ENE,0.9,Wanshouxigong,3/15/2013 11:00:00
349,2013,3,15,12,212,218,108,98,2399,8,10.6,1012.3,-2.1,0,ESE,0.6,Wanshouxigong,3/15/2013 12:00:00
350,2013,3,15,13,3,267,99,136,3000,50,11.4,1011.1,-1.4,0,SW,2.5,Wanshouxigong,3/15/2013 13:00:00
351,2013,3,15,14,3,167,102,150,3000,50,11.7,1010.5,-0.5,0,SSW,1.5,Wanshouxigong,3/15/2013 14:00:00
352,2013,3,15,15,166,264,100,102,2100,42,11.6,1010.2,-0.3,0,SW,1.6,Wanshouxigong,3/15/2013 15:00:00
353,2013,3,15,16,230,250,92,76,1800,48,11.1,1010.2,0.5,0,SW,1.9,Wanshouxigong,3/15/2013 16:00:00
354,2013,3,15,17,262,270,78,67,1700,49,10.7,1010.5,0.7,0,SSW,1.1,Wanshouxigong,3/15/2013 17:00:00
355,2013,3,15,18,275,286,72,76,1899,49,8.7,1011.1,1.1,0,WSW,0,Wanshouxigong,3/15/2013 18:00:00
356,2013,3,15,19,283,287,70,92,2000,49,7,1011.8,1.5,0,SW,0,Wanshouxigong,3/15/2013 19:00:00
357,2013,3,15,20,290,315,63,110,2200,49,6,1012.8,1.7,0,W,0.5,Wanshouxigong,3/15/2013 20:00:00
358,2013,3,15,21,263,286,65,112,1370.395031,49,5.5,1013.6,1,0,WSW,0.9,Wanshouxigong,3/15/2013 21:00:00
359,2013,3,15,22,269,273,59,105,3000,49,4.9,1014.3,1.2,0,WSW,0.6,Wanshouxigong,3/15/2013 22:00:00
360,2013,3,15,23,230,251,54,98,2899,49,7.8,1014.6,0.7,0,NE,1.2,Wanshouxigong,3/15/2013 23:00:00
361,2013,3,16,0,293,318,76,128,3500,49,7.8,1014.7,0.7,0,E,0.8,Wanshouxigong,3/16/2013 00:00:00
362,2013,3,16,1,328,338,77,140,3500,49,7.7,1014.9,0.9,0,NE,1,Wanshouxigong,3/16/2013 01:00:00
363,2013,3,16,2,284,306,65,110,2799,49,7.3,1015.3,0.7,0,NE,0.8,Wanshouxigong,3/16/2013 02:00:00
364,2013,3,16,3,272,302,64,105,2500,49,7.6,1016,0.1,0,ENE,1.5,Wanshouxigong,3/16/2013 03:00:00
365,2013,3,16,4,263,287,64,98,2299,49,7,1016.6,0,0,ENE,1.5,Wanshouxigong,3/16/2013 04:00:00
366,2013,3,16,5,260,276,55,88,2200,49,7.2,1017.5,-0.1,0,NNE,1.3,Wanshouxigong,3/16/2013 05:00:00
367,2013,3,16,6,257,266,54,82,2100,49,6.9,1018.3,-0.3,0,NW,1.4,Wanshouxigong,3/16/2013 06:00:00
368,2013,3,16,7,256,266,52,83,2200,49,7.6,1019.3,0.1,0,NNE,0.9,Wanshouxigong,3/16/2013 07:00:00
369,2013,3,16,8,256,276,63,85,2500,49,9.1,1019.7,0.3,0,WNW,1.1,Wanshouxigong,3/16/2013 08:00:00
370,2013,3,16,9,258,274,86,88,2500,49,11.5,1019.9,-0.7,0,SSW,0.6,Wanshouxigong,3/16/2013 09:00:00
371,2013,3,16,10,282,248,106,86,2399,49,12.7,1019.5,-0.2,0,SW,2.1,Wanshouxigong,3/16/2013 10:00:00
372,2013,3,16,11,243,212,94,80,2299,49,13.3,1018.8,-0.7,0,SSE,0.9,Wanshouxigong,3/16/2013 11:00:00
373,2013,3,16,12,189,202,96,60,2299,62,14.2,1017.7,-0.7,0,SSW,2,Wanshouxigong,3/16/2013 12:00:00
374,2013,3,16,13,179,184,86,50,2100,89,14.4,1016.5,-0.5,0,SW,2.5,Wanshouxigong,3/16/2013 13:00:00
375,2013,3,16,14,165,166,75,44,2000,101,13.3,1015.7,0.6,0,SSW,1.9,Wanshouxigong,3/16/2013 14:00:00
376,2013,3,16,15,164,188,79,56,2399,101,13.4,1014.9,1.1,0,SSE,1.4,Wanshouxigong,3/16/2013 15:00:00
377,2013,3,16,16,174,181,80,64,2899,101,12.7,1014.1,1.4,0,SSW,1.2,Wanshouxigong,3/16/2013 16:00:00
378,2013,3,16,17,165,197,82,67,3000,101,12.3,1013.9,1.6,0,SW,1,Wanshouxigong,3/16/2013 17:00:00
379,2013,3,16,18,190,214,82,80,3100,101,11.3,1013.7,1.8,0,N,0.6,Wanshouxigong,3/16/2013 18:00:00
380,2013,3,16,19,186,213,62,80,2500,101,10.4,1013.7,2.2,0,S,2.3,Wanshouxigong,3/16/2013 19:00:00
381,2013,3,16,20,212,231,56,71,2299,101,9.6,1013.7,1.7,0,S,1.4,Wanshouxigong,3/16/2013 20:00:00
382,2013,3,16,21,231,196,56,71,1370.395031,101,8.7,1013.3,1.8,0,SW,0.6,Wanshouxigong,3/16/2013 21:00:00
383,2013,3,16,22,198,166,54,79,1800,101,8,1012.5,1.8,0,SSW,1.4,Wanshouxigong,3/16/2013 22:00:00
384,2013,3,16,23,152,164,51,82,1600,101,7.4,1011.7,1.9,0,WSW,1.6,Wanshouxigong,3/16/2013 23:00:00
385,2013,3,17,0,154,179,52,77,1800,101,6.9,1011.3,1.6,0,S,0.9,Wanshouxigong,3/17/2013 00:00:00
386,2013,3,17,1,165,183,57,92,2200,101,6.7,1010.5,1.6,0,S,1.5,Wanshouxigong,3/17/2013 01:00:00
387,2013,3,17,2,176,195,58,88,3200,101,6.2,1009.3,1.3,0,SSW,0.8,Wanshouxigong,3/17/2013 02:00:00
388,2013,3,17,3,218,195,4,70,1370.395031,101,6.1,1007.9,1.2,0,ESE,0.7,Wanshouxigong,3/17/2013 03:00:00
389,2013,3,17,4,206,178,4,70,2000,101,5.8,1007.3,1.1,0,WNW,0.1,Wanshouxigong,3/17/2013 04:00:00
390,2013,3,17,5,196,160,44,63,1899,101,5.6,1006.6,1.1,0,SW,0.7,Wanshouxigong,3/17/2013 05:00:00
391,2013,3,17,6,161,167,56,66,2100,101,4.3,1005.4,1.3,0,S,0.6,Wanshouxigong,3/17/2013 06:00:00
392,2013,3,17,7,165,168,50,74,2200,101,5.3,1005,2.5,0,SSE,0.8,Wanshouxigong,3/17/2013 07:00:00
393,2013,3,17,8,175,199,54,75,2500,101,7,1004.6,2.5,0,SSW,1.2,Wanshouxigong,3/17/2013 08:00:00
394,2013,3,17,9,188,225,78,84,2700,101,8.7,1004.1,2.9,0,NNW,0.5,Wanshouxigong,3/17/2013 09:00:00
395,2013,3,17,10,206,259,96,93,2700,101,10.1,1002.7,2.7,0,WSW,1.1,Wanshouxigong,3/17/2013 10:00:00
396,2013,3,17,11,237,286,103,103,2799,101,11.8,1001,3,0,WSW,1.2,Wanshouxigong,3/17/2013 11:00:00
397,2013,3,17,12,279,341,114,112,2700,101,13.7,999.2,3.2,0,W,0.8,Wanshouxigong,3/17/2013 12:00:00
398,2013,3,17,13,316,370,130,107,2700,101,15.1,997.9,3.6,0,SW,2,Wanshouxigong,3/17/2013 13:00:00
399,2013,3,17,14,347,385,121,89,2600,90,15.7,996.6,3.5,0,WSW,2,Wanshouxigong,3/17/2013 14:00:00
400,2013,3,17,15,354,371,104,79,2399,100,15.3,995.8,3.7,0,WSW,1.6,Wanshouxigong,3/17/2013 15:00:00
401,2013,3,17,16,404,371,93,78,2399,107,15.2,995.1,4,0,WSW,1,Wanshouxigong,3/17/2013 16:00:00
402,2013,3,17,17,349,363,76,77,2399,107,14,995.1,4.3,0,WNW,1,Wanshouxigong,3/17/2013 17:00:00
403,2013,3,17,18,351,382,66,83,2500,107,12.4,994.8,4.4,0,WSW,0.9,Wanshouxigong,3/17/2013 18:00:00
404,2013,3,17,19,351,382,66,83,2899,65,10.1,995.3,4.5,0,NE,0.7,Wanshouxigong,3/17/2013 19:00:00
405,2013,3,17,20,369,395,44,152,3500,107,10.3,995.2,5.1,0,E,0.1,Wanshouxigong,3/17/2013 20:00:00
406,2013,3,17,21,388,416,40,169,4700,107,11.8,995.4,4.5,0,ENE,0.8,Wanshouxigong,3/17/2013 21:00:00
407,2013,3,17,22,398,432,58,180,3899,107,11.3,995.1,3.8,0,NNE,1.4,Wanshouxigong,3/17/2013 22:00:00
